"hostname","timestamp","city","region_name","country_name","browser"
"alexandria.cs.umn.edu","2012-10-03 14:02:14","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"alexandria.cs.umn.edu","2012-10-03 14:02:17","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0"
"10.20.149.196","2012-10-03 14:24:15","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:24:31","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:24:39","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:24:49","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:25:02","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:25:19","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:25:33","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:26:25","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:26:45","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:26:59","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"10.20.149.196","2012-10-03 14:28:00","","","Reserved","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0"
"sphinx.cs.umn.edu","2012-10-03 14:55:46","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:02:41","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:02:46","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:07:29","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:07:30","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:07:31","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:10:12","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:10:58","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:11:30","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
"sphinx.cs.umn.edu","2012-10-03 15:20:00","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0"
